Invoice,Date,StockCode,CustomerID,Country,Quantity,Price,ReturnValue
C532403,2010-11-11,82494L,15874,United Kingdom,-1,2.95,2.95
C532403,2010-11-11,20931,15874,United Kingdom,-2,3.75,7.5
C532403,2010-11-11,85040B,15874,United Kingdom,-3,1.65,4.95
C532403,2010-11-11,21231,15874,United Kingdom,-1,1.25,1.25
C532403,2010-11-11,72351A,15874,United Kingdom,-1,2.1,2.1
C532404,2010-11-11,22073,14426,United Kingdom,-1,3.75,3.75
C532405,2010-11-11,21192,16705,United Kingdom,-48,1.45,69.6
C532406,2010-11-11,20914,13093,United Kingdom,-3,2.95,8.85
C532407,2010-11-11,21111,16546,United Kingdom,-1,2.95,2.95
C532409,2010-11-11,85018D,13394,United Kingdom,-12,2.55,30.6
C532409,2010-11-11,22307,13394,United Kingdom,-1,1.95,1.95
C532410,2010-11-11,82483,14732,United Kingdom,-1,5.95,5.95
C532410,2010-11-11,22171,14732,United Kingdom,-1,8.5,8.5
C532411,2010-11-11,22061,13453,United Kingdom,-1,9.95,9.95
C532413,2010-11-11,21351,17696,United Kingdom,-1,6.75,6.75
C532414,2010-11-11,22423,16143,United Kingdom,-1,12.75,12.75
C532415,2010-11-11,20682,16118,United Kingdom,-1,2.75,2.75
C532417,2010-11-12,84944,12924,United Kingdom,-10,4.25,42.5
C532540,2010-11-12,22362,13607,United Kingdom,-6,2.95,17.7
C532552,2010-11-12,84944,17954,United Kingdom,-10,4.25,42.5
C532561,2010-11-12,22722,13821,United Kingdom,-6,3.95,23.7
C532583,2010-11-12,35004C,15311,United Kingdom,-1,4.65,4.65
C532583,2010-11-12,82482,15311,United Kingdom,-1,2.1,2.1
C532583,2010-11-12,20719,15311,United Kingdom,-1,0.72,0.72
C532583,2010-11-12,22777,15311,United Kingdom,-1,8.5,8.5
C532586,2010-11-12,71101E,16471,United Kingdom,-3,0.85,2.55
C532640,2010-11-12,20725,17366,United Kingdom,-1,1.65,1.65
C532645,2010-11-14,35400,16444,United Kingdom,-4,8.95,35.8
C532676,2010-11-14,84944,0,United Kingdom,-15,4.25,63.75
C532797,2010-11-14,82486,17802,United Kingdom,-1,7.95,7.95
C532797,2010-11-14,82483,17802,United Kingdom,-1,5.95,5.95
C532820,2010-11-14,47567B,14382,United Kingdom,-1,5.95,5.95
C532830,2010-11-15,21429,14911,Ireland,-2,1.65,3.3
C532847,2010-11-15,21351,17696,United Kingdom,-16,1.95,31.2
C532848,2010-11-15,22061,16523,United Kingdom,-1,9.95,9.95
C532848,2010-11-15,37447,16523,United Kingdom,-1,1.49,1.49
C532852,2010-11-15,22634,16033,United Kingdom,-1,9.95,9.95
C532958,2010-11-15,20681,14606,United Kingdom,-1,3.25,3.25
C532958,2010-11-15,22178,14606,United Kingdom,-2,1.25,2.5
C532967,2010-11-15,21217,17757,United Kingdom,-1,9.95,9.95
C532970,2010-11-15,22942,17231,United Kingdom,-1,8.5,8.5
C532970,2010-11-15,22505,17231,United Kingdom,-1,4.95,4.95
C532970,2010-11-15,90185D,17231,United Kingdom,-1,4.25,4.25
C532987,2010-11-15,35471A,14911,Ireland,-24,1.25,30.0
C532987,2010-11-15,85047,14911,Ireland,-3,6.35,19.05
C533002,2010-11-15,22943,18260,United Kingdom,-1,4.95,4.95
C533002,2010-11-15,85048,18260,United Kingdom,-1,7.95,7.95
C533016,2010-11-15,21452,12709,Germany,-1,2.55,2.55
C533016,2010-11-15,22409,12709,Germany,-1,1.25,1.25
C533016,2010-11-15,22625,12709,Germany,-1,7.65,7.65
C533016,2010-11-15,22243,12709,Germany,-1,1.65,1.65
C533016,2010-11-15,21658,12709,Germany,-1,3.95,3.95
C533016,2010-11-15,21741,12709,Germany,-1,2.55,2.55
C533044,2010-11-15,22198,15311,United Kingdom,-2,1.45,2.9
C533068,2010-11-15,22505,16161,United Kingdom,-1,4.95,4.95
C533068,2010-11-15,71053,16161,United Kingdom,-1,3.75,3.75
C533068,2010-11-15,85040A,16161,United Kingdom,-1,1.65,1.65
C533068,2010-11-15,22465,16161,United Kingdom,-3,1.65,4.95
C533068,2010-11-15,22580,16161,United Kingdom,-1,5.95,5.95
C533068,2010-11-15,20682,16161,United Kingdom,-1,3.25,3.25
C533068,2010-11-15,15060B,16161,United Kingdom,-1,3.75,3.75
C533081,2010-11-16,21832,17994,United Kingdom,-1,1.65,1.65
C533090,2010-11-16,85063,14217,United Kingdom,-6,14.95,89.7
C533099,2010-11-16,22890,13353,United Kingdom,-1,9.95,9.95
C533099,2010-11-16,21843,13353,United Kingdom,-1,10.95,10.95
C533099,2010-11-16,22840,13353,United Kingdom,-1,7.95,7.95
C533100,2010-11-16,22843,13534,United Kingdom,-1,6.75,6.75
C533100,2010-11-16,85099B,13534,United Kingdom,-1,1.95,1.95
C533108,2010-11-16,22752,12406,Denmark,-24,7.65,183.6
C533107,2010-11-16,21658,12997,United Kingdom,-1,3.95,3.95
C533107,2010-11-16,21231,12997,United Kingdom,-1,1.25,1.25
C533109,2010-11-16,22423,15093,United Kingdom,-16,10.95,175.2
C533111,2010-11-16,84750B,13767,United Kingdom,-2,1.95,3.9
C533111,2010-11-16,22801,13767,United Kingdom,-1,3.75,3.75
C533117,2010-11-16,21843,14299,United Kingdom,-1,9.95,9.95
C533117,2010-11-16,22423,14299,United Kingdom,-1,10.95,10.95
C533117,2010-11-16,21843,14299,United Kingdom,-4,9.95,39.8
C533122,2010-11-16,85045,17695,United Kingdom,-6,4.25,25.5
C533124,2010-11-16,21352,15281,United Kingdom,-1,6.75,6.75
C533124,2010-11-16,21217,15281,United Kingdom,-1,9.95,9.95
C533124,2010-11-16,21275,15281,United Kingdom,-1,16.95,16.95
C533124,2010-11-16,22788,15281,United Kingdom,-1,9.95,9.95
C533125,2010-11-16,18007,14609,United Kingdom,-2400,0.05,120.0
C533126,2010-11-16,22138,17389,United Kingdom,-7,4.25,29.75
C533129,2010-11-16,22769,14180,United Kingdom,-2,24.95,49.9
C533150,2010-11-16,22890,13763,United Kingdom,-1,9.95,9.95
C533151,2010-11-16,21931,13597,United Kingdom,-10,1.95,19.5
C533153,2010-11-16,84949,16705,United Kingdom,-3,1.45,4.35
C533153,2010-11-16,22413,16705,United Kingdom,-100,2.55,255.0
C533155,2010-11-16,22197,17017,United Kingdom,-1,0.72,0.72
C533155,2010-11-16,22198,17017,United Kingdom,-3,1.45,4.35
C533157,2010-11-16,21324,18075,United Kingdom,-1,2.95,2.95
C533157,2010-11-16,22139,18075,United Kingdom,-1,4.95,4.95
C533159,2010-11-16,85042,13468,United Kingdom,-1,4.95,4.95
C533159,2010-11-16,22801,13468,United Kingdom,-3,3.75,11.25
C533279,2010-11-16,20727,13564,United Kingdom,-1,1.65,1.65
C533303,2010-11-16,71477,12982,United Kingdom,-2,3.25,6.5
C533303,2010-11-16,22890,12982,United Kingdom,-1,9.95,9.95
C533304,2010-11-16,22940,12681,France,-1,4.25,4.25
C533304,2010-11-16,21905,12681,France,-1,2.1,2.1
C533305,2010-11-16,22130,16094,United Kingdom,-1,0.85,0.85
C533305,2010-11-16,21539,16094,United Kingdom,-1,4.95,4.95
C533306,2010-11-16,21754,16600,United Kingdom,-1,5.95,5.95
C533307,2010-11-16,22149,18277,United Kingdom,-2,2.1,4.2
C533307,2010-11-16,22801,18277,United Kingdom,-1,3.75,3.75
C533308,2010-11-16,22149,12951,United Kingdom,-1,2.1,2.1
C533308,2010-11-16,22667,12951,United Kingdom,-2,2.95,5.9
C533308,2010-11-16,22909,12951,United Kingdom,-1,0.85,0.85
C533309,2010-11-16,85118,16642,United Kingdom,-23,0.38,8.74
C533309,2010-11-16,21808,16642,United Kingdom,-7,1.25,8.75
C533310,2010-11-16,21843,17677,United Kingdom,-1,9.95,9.95
C533312,2010-11-16,22423,12471,Germany,-2,10.95,21.9
C533319,2010-11-16,22654,16048,United Kingdom,-1,5.95,5.95
C533321,2010-11-16,22943,13065,United Kingdom,-1,4.95,4.95
C533322,2010-11-16,22178,15197,United Kingdom,-3,1.25,3.75
C533322,2010-11-16,22423,15197,United Kingdom,-1,12.75,12.75
C533323,2010-11-16,21730,15270,United Kingdom,-1,4.95,4.95
C533323,2010-11-16,22152,15270,United Kingdom,-4,0.42,1.68
C533323,2010-11-16,22186,15270,United Kingdom,-3,2.95,8.85
C533323,2010-11-16,22158,15270,United Kingdom,-1,2.95,2.95
C533327,2010-11-16,22892,12431,Australia,-12,1.25,15.0
C533329,2010-11-16,71477,14258,United Kingdom,-4,2.75,11.0
C533331,2010-11-16,22941,15842,United Kingdom,-1,8.5,8.5
C533331,2010-11-16,85062,15842,United Kingdom,-1,1.65,1.65
C533331,2010-11-16,84949,15842,United Kingdom,-6,1.65,9.9
C533332,2010-11-16,22776,14038,United Kingdom,-1,9.95,9.95
C533332,2010-11-16,21843,14038,United Kingdom,-3,10.95,32.85
C533332,2010-11-16,21844,14038,United Kingdom,-2,2.95,5.9
C533334,2010-11-16,84569B,12662,Germany,-1,1.25,1.25
C533334,2010-11-16,22326,12662,Germany,-1,2.95,2.95
C533334,2010-11-16,22307,12662,Germany,-1,1.95,1.95
C533335,2010-11-16,35400,13506,United Kingdom,-2,8.95,17.9
C533347,2010-11-17,21258,15100,United Kingdom,-6,10.95,65.7
C533367,2010-11-17,21892,14049,United Kingdom,-1,1.25,1.25
C533367,2010-11-17,22492,14049,United Kingdom,-1,0.65,0.65
C533367,2010-11-17,21888,14049,United Kingdom,-1,3.75,3.75
C533371,2010-11-17,90185B,17965,United Kingdom,-6,4.25,25.5
C533371,2010-11-17,90185A,17965,United Kingdom,-6,4.25,25.5
C533371,2010-11-17,90185C,17965,United Kingdom,-6,4.25,25.5
C533378,2010-11-17,22328,12755,Japan,-2,2.95,5.9
C533377,2010-11-17,22328,12755,Japan,-1,2.95,2.95
C533394,2010-11-17,85065,14088,United Kingdom,-23,9.95,228.85
C533445,2010-11-17,22575,16770,United Kingdom,-1,1.95,1.95
C533445,2010-11-17,22139,16770,United Kingdom,-1,4.95,4.95
C533456,2010-11-17,72793,13506,United Kingdom,-1,5.95,5.95
C533464,2010-11-17,22138,12838,United Kingdom,-1,4.95,4.95
C533464,2010-11-17,22617,12838,United Kingdom,-2,4.95,9.9
C533467,2010-11-17,22171,14515,United Kingdom,-2,8.5,17.0
C533470,2010-11-17,79321,15402,United Kingdom,-1,4.95,4.95
C533470,2010-11-17,21630,15402,United Kingdom,-1,8.95,8.95
C533493,2010-11-17,22667,12766,Portugal,-1,2.95,2.95
C533493,2010-11-17,20979,12766,Portugal,-16,1.25,20.0
C533493,2010-11-17,22618,12766,Portugal,-1,9.95,9.95
C533494,2010-11-17,35400,12766,Portugal,-1,8.95,8.95
C533497,2010-11-17,21534,17768,United Kingdom,-1,4.95,4.95
C533559,2010-11-18,22064,14796,United Kingdom,-1,1.65,1.65
C533564,2010-11-18,85063,14441,United Kingdom,-1,16.95,16.95
C533566,2010-11-18,21927,12779,Poland,-12,1.25,15.0
C533567,2010-11-18,35400,16905,United Kingdom,-1,8.95,8.95
C533590,2010-11-18,21829,14776,United Kingdom,-1,0.21,0.21
C533590,2010-11-18,21790,14776,United Kingdom,-1,0.85,0.85
C533662,2010-11-18,21621,17377,United Kingdom,-15,8.5,127.5
C533696,2010-11-18,84970S,12807,Sweden,-24,0.85,20.4
C533724,2010-11-18,21232,12471,Germany,-2,1.25,2.5
C533724,2010-11-18,22423,12471,Germany,-2,10.95,21.9
C533724,2010-11-18,21231,12471,Germany,-1,1.25,1.25
C533724,2010-11-18,22908,12471,Germany,-1,0.85,0.85
C533758,2010-11-18,72803B,17315,United Kingdom,-1,4.25,4.25
C533768,2010-11-18,22168,16634,United Kingdom,-2,8.5,17.0
C533774,2010-11-18,22736,12467,USA,-10,1.65,16.5
C533774,2010-11-18,22709,12467,USA,-25,0.42,10.5
C533774,2010-11-18,22909,12467,USA,-12,0.85,10.2
C533774,2010-11-18,22372,12467,USA,-4,4.25,17.0
C533774,2010-11-18,21491,12467,USA,-12,1.95,23.4
C533774,2010-11-18,22959,12467,USA,-25,0.42,10.5
C533774,2010-11-18,22710,12467,USA,-25,0.42,10.5
C533774,2010-11-18,22666,12467,USA,-6,2.95,17.7
C533774,2010-11-18,22738,12467,USA,-10,1.65,16.5
C533775,2010-11-18,21696,17977,United Kingdom,-12,2.95,35.4
C533775,2010-11-18,21637,17977,United Kingdom,-18,1.25,22.5
C533778,2010-11-18,22768,14911,Ireland,-1,9.95,9.95
C533778,2010-11-18,22618,14911,Ireland,-3,9.95,29.85
C533802,2010-11-18,22461,13078,United Kingdom,-5,10.95,54.75
C533807,2010-11-19,84949,14496,United Kingdom,-3,1.65,4.95
C533808,2010-11-19,22767,13317,United Kingdom,-1,9.95,9.95
C533808,2010-11-19,22801,13317,United Kingdom,-4,3.75,15.0
C533808,2010-11-19,22065,13317,United Kingdom,-4,1.45,5.8
C533809,2010-11-19,22776,16145,United Kingdom,-1,9.95,9.95
C533810,2010-11-19,22139,18226,United Kingdom,-1,4.95,4.95
C533810,2010-11-19,21232,18226,United Kingdom,-1,1.25,1.25
C533811,2010-11-19,85123A,15750,United Kingdom,-1,2.95,2.95
C533811,2010-11-19,22968,15750,United Kingdom,-1,9.95,9.95
C533812,2010-11-19,72807C,15468,United Kingdom,-2,4.25,8.5
C533812,2010-11-19,22460,15468,United Kingdom,-2,1.25,2.5
C533812,2010-11-19,22798,15468,United Kingdom,-1,2.95,2.95
C533813,2010-11-19,22465,16602,United Kingdom,-1,1.65,1.65
C533813,2010-11-19,71477,16602,United Kingdom,-1,3.25,3.25
C533813,2010-11-19,22784,16602,United Kingdom,-1,4.95,4.95
C533814,2010-11-19,85047,17714,United Kingdom,-1,5.55,5.55
C533817,2010-11-19,21464,18276,United Kingdom,-1,4.25,4.25
C533817,2010-11-19,22779,18276,United Kingdom,-1,4.25,4.25
C533823,2010-11-19,22776,17621,United Kingdom,-12,8.5,102.0
C533833,2010-11-19,22775,17396,United Kingdom,-30,1.25,37.5
C533834,2010-11-19,47591D,16161,United Kingdom,-1,1.95,1.95
C533834,2010-11-19,21055,16161,United Kingdom,-1,8.95,8.95
C533840,2010-11-19,21407,15311,United Kingdom,-1,4.25,4.25
C533840,2010-11-19,21870,15311,United Kingdom,-1,1.25,1.25
C533899,2010-11-19,22087,13993,United Kingdom,-6,2.95,17.7
C533927,2010-11-19,22968,12471,Germany,-2,9.95,19.9
C533958,2010-11-19,22844,16602,United Kingdom,-1,8.5,8.5
C533970,2010-11-19,22719,15311,United Kingdom,-7,1.06,7.42
C533970,2010-11-19,85042,15311,United Kingdom,-1,4.25,4.25
C533970,2010-11-19,40001,15311,United Kingdom,-3,0.64,1.92
C533970,2010-11-19,85123A,15311,United Kingdom,-1,2.55,2.55
C533970,2010-11-19,21931,15311,United Kingdom,-1,1.65,1.65
C533985,2010-11-19,22328,12755,Japan,-5,2.95,14.75
C533993,2010-11-19,22360,18221,United Kingdom,-6,2.95,17.7
C533993,2010-11-19,22359,18221,United Kingdom,-6,2.95,17.7
C533993,2010-11-19,20934,18221,United Kingdom,-2,5.45,10.9
C533994,2010-11-19,22840,17495,United Kingdom,-2,7.95,15.9
C533994,2010-11-19,22236,17495,United Kingdom,-1,12.75,12.75
C533994,2010-11-19,22909,17495,United Kingdom,-1,0.85,0.85
C533994,2010-11-19,22841,17495,United Kingdom,-1,7.95,7.95
C533994,2010-11-19,21320,17495,United Kingdom,-4,2.55,10.2
C533995,2010-11-19,22180,13510,United Kingdom,-1,9.95,9.95
C533997,2010-11-19,22797,14440,United Kingdom,-6,14.95,89.7
C533998,2010-11-19,22156,15602,United Kingdom,-3,0.85,2.55
C534000,2010-11-19,21231,16218,United Kingdom,-1,1.25,1.25
C534000,2010-11-19,22668,16218,United Kingdom,-1,2.95,2.95
C534000,2010-11-19,22420,16218,United Kingdom,-1,0.42,0.42
C534000,2010-11-19,22419,16218,United Kingdom,-2,0.42,0.84
C534000,2010-11-19,21232,16218,United Kingdom,-2,1.25,2.5
C534000,2010-11-19,22646,16218,United Kingdom,-1,1.45,1.45
C534000,2010-11-19,22644,16218,United Kingdom,-2,1.45,2.9
C534004,2010-11-19,85118,15138,United Kingdom,-21,0.38,7.98
C534004,2010-11-19,22841,15138,United Kingdom,-1,7.95,7.95
C534014,2010-11-19,22847,12749,United Kingdom,-1,16.95,16.95
C534014,2010-11-19,22838,12749,United Kingdom,-2,14.95,29.9
C534014,2010-11-19,22849,12749,United Kingdom,-1,16.95,16.95
C534014,2010-11-19,84879,12749,United Kingdom,-1,1.69,1.69
C534014,2010-11-19,22465,12749,United Kingdom,-1,1.65,1.65
C534014,2010-11-19,22424,12749,United Kingdom,-1,12.75,12.75
C534014,2010-11-19,35400,12749,United Kingdom,-1,8.95,8.95
C534014,2010-11-19,22427,12749,United Kingdom,-1,5.95,5.95
C534022,2010-11-19,84949,13213,United Kingdom,-1,1.65,1.65
C534022,2010-11-19,71477,13213,United Kingdom,-2,3.25,6.5
C534023,2010-11-19,22892,18223,United Kingdom,-3,1.25,3.75
C534023,2010-11-19,85099B,18223,United Kingdom,-1,1.95,1.95
C534023,2010-11-19,22198,18223,United Kingdom,-1,1.65,1.65
C534023,2010-11-19,21232,18223,United Kingdom,-3,1.25,3.75
C534025,2010-11-19,21356,14676,United Kingdom,-1,1.25,1.25
C534026,2010-11-19,21868,14907,United Kingdom,-4,1.25,5.0
C534026,2010-11-19,71477,14907,United Kingdom,-1,2.75,2.75
C534026,2010-11-19,21876,14907,United Kingdom,-13,1.25,16.25
C534027,2010-11-19,85227,16571,United Kingdom,-1,0.85,0.85
C534027,2010-11-19,22646,16571,United Kingdom,-1,1.45,1.45
C534029,2010-11-19,22890,15329,United Kingdom,-4,9.95,39.8
C534031,2010-11-19,72741,13961,United Kingdom,-1,1.45,1.45
C534031,2010-11-19,21735,13961,United Kingdom,-3,12.75,38.25
C534042,2010-11-19,22654,17659,United Kingdom,-1,5.95,5.95
C534043,2010-11-19,84949,13198,United Kingdom,-2,1.65,3.3
C534045,2010-11-19,22798,17411,United Kingdom,-1,2.95,2.95
C534063,2010-11-21,22654,16768,United Kingdom,-1,5.95,5.95
C534063,2010-11-21,22236,16768,United Kingdom,-1,12.75,12.75
C534090,2010-11-21,22155,13668,United Kingdom,-4,0.42,1.68
C534090,2010-11-21,22156,13668,United Kingdom,-11,0.85,9.35
C534159,2010-11-21,22198,14912,Italy,-12,1.65,19.8
C534199,2010-11-21,84949,14606,United Kingdom,-6,1.65,9.9
C534206,2010-11-21,16161U,15579,United Kingdom,-25,0.42,10.5
C534206,2010-11-21,22047,15579,United Kingdom,-25,0.42,10.5
C534206,2010-11-21,16161M,15579,United Kingdom,-25,0.42,10.5
C534207,2010-11-21,79067,15579,United Kingdom,-1,3.75,3.75
C534231,2010-11-22,22801,16905,United Kingdom,-1,3.75,3.75
C534241,2010-11-22,22623,17251,United Kingdom,-1,4.95,4.95
C534241,2010-11-22,37477B,17251,United Kingdom,-1,3.75,3.75
C534243,2010-11-22,21564,0,United Kingdom,-2,2.95,5.9
C534261,2010-11-22,22138,15347,United Kingdom,-3,4.95,14.85
C534263,2010-11-22,22138,15347,United Kingdom,-3,4.95,14.85
C534372,2010-11-22,22617,12616,France,-6,4.95,29.7
C534408,2010-11-22,84946,13668,United Kingdom,-2,1.25,2.5
C534442,2010-11-22,22567,17894,United Kingdom,-12,1.25,15.0
C534442,2010-11-22,85035A,17894,United Kingdom,-2,4.25,8.5
C534442,2010-11-22,85123A,17894,United Kingdom,-1,2.95,2.95
C534442,2010-11-22,84247E,17894,United Kingdom,-1,2.95,2.95
C534442,2010-11-22,22910,17894,United Kingdom,-2,2.95,5.9
C534442,2010-11-22,22816,17894,United Kingdom,-12,0.42,5.04
C534442,2010-11-22,21980,17894,United Kingdom,-12,0.29,3.48
C534463,2010-11-23,35400,13651,United Kingdom,-2,8.95,17.9
C534498,2010-11-23,22494,17811,United Kingdom,-1,1.25,1.25
C534533,2010-11-23,22361,12380,Belgium,-4,2.95,11.8
C534533,2010-11-23,22363,12380,Belgium,-4,2.95,11.8
C534533,2010-11-23,22362,12380,Belgium,-4,2.95,11.8
C534647,2010-11-23,22781,16019,United Kingdom,-1,6.75,6.75
C534647,2010-11-23,22719,16019,United Kingdom,-1,1.06,1.06
C534675,2010-11-23,22423,13089,United Kingdom,-96,10.95,1051.2
C534675,2010-11-23,84949,13089,United Kingdom,-96,1.45,139.2
C534677,2010-11-23,84949,13089,United Kingdom,-48,1.45,69.6
C534678,2010-11-23,21704,12748,United Kingdom,-24,0.85,20.4
C534695,2010-11-23,22184,14911,Ireland,-2,8.5,17.0
C534695,2010-11-23,22770,14911,Ireland,-2,14.95,29.9
C534698,2010-11-23,22119,16242,United Kingdom,-1,6.95,6.95
C534698,2010-11-23,22667,16242,United Kingdom,-1,2.95,2.95
C534698,2010-11-23,21790,16242,United Kingdom,-1,0.85,0.85
C534698,2010-11-23,35400,16242,United Kingdom,-1,8.95,8.95
C534717,2010-11-23,20952,16684,United Kingdom,-248,0.42,104.16
C534717,2010-11-23,85123A,16684,United Kingdom,-96,2.55,244.8
C534717,2010-11-23,84406B,16684,United Kingdom,-108,2.75,297.0
C534717,2010-11-23,82494L,16684,United Kingdom,-60,2.55,153.0
C534717,2010-11-23,82482,16684,United Kingdom,-96,2.1,201.6
C534717,2010-11-23,22170,16684,United Kingdom,-12,5.95,71.4
C534717,2010-11-23,22187,16684,United Kingdom,-24,3.75,90.0
C534717,2010-11-23,22470,16684,United Kingdom,-320,2.55,816.0
C534717,2010-11-23,85175,16684,United Kingdom,-256,0.36,92.16
C534717,2010-11-23,22694,16684,United Kingdom,-120,1.85,222.0
C534717,2010-11-23,22178,16684,United Kingdom,-288,1.06,305.28
C534717,2010-11-23,22171,16684,United Kingdom,-24,7.65,183.6
C534717,2010-11-23,84879,16684,United Kingdom,-160,1.45,232.0
C534725,2010-11-23,21843,13993,United Kingdom,-1,10.95,10.95
C534727,2010-11-23,21430,13624,United Kingdom,-4,3.75,15.0
C534727,2010-11-23,22968,13624,United Kingdom,-2,9.95,19.9
C534729,2010-11-23,22890,17865,United Kingdom,-1,9.95,9.95
C534729,2010-11-23,21843,17865,United Kingdom,-1,10.95,10.95
C534729,2010-11-23,22423,17865,United Kingdom,-6,10.95,65.7
C534731,2010-11-23,35400,16350,United Kingdom,-1,8.95,8.95
C534732,2010-11-23,21258,15100,United Kingdom,-4,10.95,43.8
C534733,2010-11-23,22186,16590,United Kingdom,-1,2.95,2.95
C534733,2010-11-23,22086,16590,United Kingdom,-1,2.95,2.95
C534733,2010-11-23,84754,16590,United Kingdom,-2,1.25,2.5
C534733,2010-11-23,22947,16590,United Kingdom,-2,16.95,33.9
C534734,2010-11-23,21822,14499,United Kingdom,-6,1.95,11.7
C534736,2010-11-23,47594B,14649,United Kingdom,-1,1.95,1.95
C534736,2010-11-23,22838,14649,United Kingdom,-1,14.95,14.95
C534757,2010-11-24,22580,16133,United Kingdom,-1,4.95,4.95
C534771,2010-11-24,21658,16782,United Kingdom,-1,3.95,3.95
C534778,2010-11-24,85048,13756,United Kingdom,-2,7.95,15.9
C534781,2010-11-24,71477,16016,United Kingdom,-1,3.25,3.25
C534781,2010-11-24,21385,16016,United Kingdom,-2,0.85,1.7
C534782,2010-11-24,21735,14911,Ireland,-2,12.75,25.5
C534782,2010-11-24,22801,14911,Ireland,-2,3.75,7.5
C534784,2010-11-24,82484,17096,United Kingdom,-1,6.45,6.45
C534784,2010-11-24,22169,17096,United Kingdom,-2,8.5,17.0
C534785,2010-11-24,20751,13767,United Kingdom,-1,2.1,2.1
C534787,2010-11-24,47567B,14606,United Kingdom,-1,5.95,5.95
C534789,2010-11-24,22322,16554,United Kingdom,-1,0.85,0.85
C534789,2010-11-24,85034A,16554,United Kingdom,-3,4.25,12.75
C534789,2010-11-24,21533,16554,United Kingdom,-1,4.95,4.95
C534789,2010-11-24,21285,16554,United Kingdom,-12,2.1,25.2
C534789,2010-11-24,22776,16554,United Kingdom,-1,9.95,9.95
C534789,2010-11-24,22798,16554,United Kingdom,-2,2.95,5.9
C534790,2010-11-24,22892,17706,United Kingdom,-1,1.0,1.0
C534790,2010-11-24,21876,17706,United Kingdom,-1,1.0,1.0
C534790,2010-11-24,21539,17706,United Kingdom,-1,3.96,3.96
C534791,2010-11-24,85047,17677,United Kingdom,-1,5.55,5.55
C534792,2010-11-24,22841,13643,United Kingdom,-1,7.95,7.95
C534795,2010-11-24,22891,13019,United Kingdom,-1,4.25,4.25
C534798,2010-11-24,21642,16903,United Kingdom,-24,0.85,20.4
C534798,2010-11-24,21452,16903,United Kingdom,-1,2.95,2.95
C534798,2010-11-24,35400,16903,United Kingdom,-1,8.95,8.95
C534803,2010-11-24,85123A,17019,United Kingdom,-20,2.95,59.0
C534806,2010-11-24,22752,0,United Kingdom,-1,8.5,8.5
C534806,2010-11-24,21777,0,United Kingdom,-2,7.95,15.9
C534815,2010-11-24,22665,18109,United Kingdom,-1,2.95,2.95
C534815,2010-11-24,85123A,18109,United Kingdom,-1,2.95,2.95
C534819,2010-11-24,82494L,12747,United Kingdom,-2,2.95,5.9
C534817,2010-11-24,35004C,15611,United Kingdom,-3,5.45,16.35
C534823,2010-11-24,21430,15182,United Kingdom,-1,3.75,3.75
C534824,2010-11-24,22618,14206,United Kingdom,-2,9.95,19.9
C534825,2010-11-24,22801,13319,United Kingdom,-1,3.75,3.75
C534826,2010-11-24,84946,14869,United Kingdom,-1,1.25,1.25
C534826,2010-11-24,22768,14869,United Kingdom,-1,9.95,9.95
C534826,2010-11-24,22674,14869,United Kingdom,-1,1.25,1.25
C534826,2010-11-24,22154,14869,United Kingdom,-2,0.42,0.84
C534826,2010-11-24,22670,14869,United Kingdom,-3,1.25,3.75
C534826,2010-11-24,22073,14869,United Kingdom,-1,3.75,3.75
C534826,2010-11-24,22464,14869,United Kingdom,-1,1.65,1.65
C534827,2010-11-24,22770,14911,Ireland,-1,14.95,14.95
C534828,2010-11-24,22318,18280,United Kingdom,-1,2.95,2.95
C534828,2010-11-24,22423,18280,United Kingdom,-1,12.75,12.75
C534831,2010-11-24,22112,15311,United Kingdom,-1,4.95,4.95
C534833,2010-11-24,22796,16121,United Kingdom,-2,9.95,19.9
C534837,2010-11-24,22371,16065,United Kingdom,-1,4.25,4.25
C534838,2010-11-24,84598,16634,United Kingdom,-288,0.21,60.48
C534838,2010-11-24,84568,16634,United Kingdom,-288,0.21,60.48
C534845,2010-11-24,20750,14646,Netherlands,-8,6.35,50.8
C534845,2010-11-24,22554,14646,Netherlands,-96,1.45,139.2
C534845,2010-11-24,85123A,14646,Netherlands,-32,2.55,81.6
C534845,2010-11-24,84997B,14646,Netherlands,-72,3.39,244.08
C534845,2010-11-24,22385,14646,Netherlands,-300,1.65,495.0
C534845,2010-11-24,22899,14646,Netherlands,-1,1.85,1.85
C534845,2010-11-24,22898,14646,Netherlands,-1,1.65,1.65
C534845,2010-11-24,22662,14646,Netherlands,-50,1.65,82.5
C534845,2010-11-24,22423,14646,Netherlands,-6,10.95,65.7
C534845,2010-11-24,22656,14646,Netherlands,-2,150.0,300.0
C534845,2010-11-24,22944,14646,Netherlands,-288,1.06,305.28
C534845,2010-11-24,22551,14646,Netherlands,-192,1.45,278.4
C534845,2010-11-24,22393,14646,Netherlands,-48,2.1,100.8
C534845,2010-11-24,21265,14646,Netherlands,-18,1.95,35.1
C534845,2010-11-24,22714,14646,Netherlands,-72,0.36,25.92
C534845,2010-11-24,22358,14646,Netherlands,-24,2.55,61.2
C534849,2010-11-24,22149,18172,United Kingdom,-2,2.1,4.2
C534850,2010-11-24,21527,14911,Ireland,-1,7.95,7.95
C534852,2010-11-24,22301,13870,United Kingdom,-1,2.55,2.55
