CustomerID,Country,FirstPurchase,LastPurchase,Orders,Revenue,RecencyDays,R,F,M,Segment
15825,United Kingdom,2011-06-20 13:27:00,2011-06-20 13:27:00,1.0,532.94,172.0,2.0,1.0,2.0,Hibernating
15826,United Kingdom,2010-05-20 17:00:00,2011-10-14 16:05:00,4.0,2598.28,56.0,3.0,3.0,4.0,Champions
15827,United Kingdom,2010-01-08 11:25:00,2011-09-27 15:35:00,28.0,3603.14,73.0,3.0,4.0,4.0,Champions
15828,United Kingdom,2010-11-29 16:41:00,2010-11-29 16:41:00,1.0,1108.82,375.0,2.0,1.0,3.0,Hibernating
15829,United Kingdom,2011-07-22 10:23:00,2011-09-01 16:45:00,2.0,636.14,99.0,2.0,2.0,2.0,Hibernating
15830,United Kingdom,2011-11-02 10:40:00,2011-11-02 10:40:00,1.0,576.0,38.0,3.0,1.0,2.0,Recent / Promising
15831,United Kingdom,2011-01-19 14:52:00,2011-10-12 13:14:00,3.0,794.64,58.0,3.0,3.0,2.0,Loyal
15832,United Kingdom,2011-03-30 15:29:00,2011-03-30 15:29:00,1.0,836.79,254.0,2.0,1.0,2.0,Hibernating
15833,United Kingdom,2009-12-02 11:59:00,2009-12-02 11:59:00,1.0,80.4,738.0,1.0,1.0,1.0,Hibernating
15834,United Kingdom,2010-10-11 14:05:00,2011-09-30 14:41:00,7.0,3761.89,70.0,3.0,4.0,4.0,Champions
15835,United Kingdom,2011-01-13 10:35:00,2011-10-26 15:47:00,4.0,954.09,44.0,3.0,3.0,3.0,Champions
15836,United Kingdom,2011-10-20 17:13:00,2011-10-20 17:13:00,1.0,137.37,50.0,3.0,1.0,1.0,Recent / Promising
15837,United Kingdom,2010-08-11 10:16:00,2011-10-06 09:01:00,2.0,777.01,65.0,3.0,2.0,2.0,Recent / Promising
15838,United Kingdom,2009-12-15 09:51:00,2011-11-28 14:00:00,34.0,57387.1,11.0,4.0,4.0,4.0,Champions
15839,United Kingdom,2011-07-14 16:35:00,2011-11-06 13:54:00,3.0,1048.49,33.0,3.0,3.0,3.0,Champions
15840,United Kingdom,2011-06-20 11:42:00,2011-10-12 09:08:00,2.0,355.56,59.0,3.0,2.0,2.0,Recent / Promising
15841,United Kingdom,2009-12-10 08:29:00,2011-09-28 12:15:00,9.0,2742.41,73.0,3.0,4.0,4.0,Champions
15842,United Kingdom,2010-06-30 09:06:00,2010-11-11 14:08:00,2.0,548.8,393.0,1.0,2.0,2.0,At Risk
15843,United Kingdom,2011-02-09 10:19:00,2011-02-09 10:19:00,1.0,118.95,304.0,2.0,1.0,1.0,Hibernating
15844,United Kingdom,2011-10-24 15:19:00,2011-10-24 15:19:00,1.0,130.74,46.0,3.0,1.0,1.0,Recent / Promising
15845,United Kingdom,2010-01-26 14:44:00,2011-11-22 09:42:00,11.0,4426.28,18.0,4.0,4.0,4.0,Champions
15846,United Kingdom,2010-11-19 14:40:00,2010-11-19 14:40:00,1.0,107.01,385.0,1.0,1.0,1.0,Hibernating
15847,United Kingdom,2010-03-08 08:47:00,2011-11-01 14:41:00,5.0,822.57,38.0,3.0,3.0,2.0,Loyal
15848,United Kingdom,2010-03-28 10:54:00,2010-03-28 10:54:00,1.0,137.99,622.0,1.0,1.0,1.0,Hibernating
15850,United Kingdom,2009-12-13 13:27:00,2011-11-20 14:14:00,6.0,1006.75,19.0,4.0,3.0,3.0,Champions
15851,United Kingdom,2010-07-01 12:34:00,2010-07-01 12:34:00,1.0,109.73,527.0,1.0,1.0,1.0,Hibernating
15852,United Kingdom,2010-07-01 10:16:00,2011-06-06 11:22:00,3.0,257.26,187.0,2.0,3.0,1.0,Loyal
15853,United Kingdom,2011-10-19 10:38:00,2011-10-19 10:38:00,1.0,110.8,52.0,3.0,1.0,1.0,Recent / Promising
15854,United Kingdom,2009-12-10 12:08:00,2011-12-05 13:39:00,21.0,5578.28,4.0,4.0,4.0,4.0,Champions
15855,United Kingdom,2010-08-20 17:15:00,2011-07-26 10:20:00,6.0,1052.72,137.0,2.0,3.0,3.0,Loyal
15856,United Kingdom,2009-12-03 14:02:00,2011-12-05 17:09:00,52.0,32274.69,4.0,4.0,4.0,4.0,Champions
15857,United Kingdom,2010-10-05 16:43:00,2011-11-21 12:18:00,2.0,570.48,19.0,4.0,2.0,2.0,Recent / Promising
15858,United Kingdom,2009-12-10 11:42:00,2011-11-24 12:48:00,13.0,3552.41,16.0,4.0,4.0,4.0,Champions
15859,United Kingdom,2010-10-03 12:52:00,2010-10-03 12:52:00,1.0,438.46,432.0,1.0,1.0,2.0,Hibernating
15860,United Kingdom,2009-12-06 12:31:00,2011-10-30 11:25:00,17.0,2358.8,41.0,3.0,4.0,4.0,Champions
15861,United Kingdom,2010-01-28 19:41:00,2011-11-27 15:59:00,12.0,4360.9,12.0,4.0,4.0,4.0,Champions
15862,United Kingdom,2009-12-17 11:33:00,2011-12-01 13:28:00,13.0,2507.14,8.0,4.0,4.0,4.0,Champions
15863,United Kingdom,2009-12-17 10:20:00,2011-11-14 12:49:00,5.0,355.1,26.0,3.0,3.0,2.0,Loyal
15864,United Kingdom,2010-11-23 15:02:00,2011-11-17 13:32:00,7.0,2180.76,22.0,4.0,4.0,3.0,Champions
15865,United Kingdom,2010-01-05 13:58:00,2011-10-30 12:43:00,5.0,2241.42,41.0,3.0,3.0,4.0,Champions
15866,United Kingdom,2011-08-30 14:09:00,2011-08-30 14:09:00,1.0,211.89,101.0,2.0,1.0,1.0,Hibernating
15867,United Kingdom,2009-12-14 15:16:00,2011-12-04 13:32:00,31.0,8869.87,5.0,4.0,4.0,4.0,Champions
15868,United Kingdom,2010-05-05 14:11:00,2010-05-05 14:11:00,1.0,94.53,583.0,1.0,1.0,1.0,Hibernating
15869,United Kingdom,2010-03-23 16:50:00,2011-03-07 17:23:00,3.0,321.11,277.0,2.0,3.0,1.0,Loyal
15870,United Kingdom,2010-09-19 16:22:00,2011-11-07 10:58:00,4.0,857.46,33.0,3.0,3.0,3.0,Champions
15871,United Kingdom,2010-09-28 14:16:00,2010-09-28 14:16:00,1.0,33.1,437.0,1.0,1.0,1.0,Hibernating
15872,United Kingdom,2010-06-07 14:53:00,2011-11-25 11:55:00,4.0,729.25,15.0,4.0,3.0,2.0,Loyal
15873,United Kingdom,2010-07-27 11:58:00,2010-07-28 12:41:00,4.0,313.92,500.0,1.0,3.0,1.0,Loyal
15874,United Kingdom,2010-01-07 13:56:00,2011-10-07 12:31:00,21.0,11284.76,64.0,3.0,4.0,4.0,Champions
15875,United Kingdom,2010-03-03 16:51:00,2010-03-03 16:51:00,1.0,108.52,646.0,1.0,1.0,1.0,Hibernating
15876,United Kingdom,2010-09-17 15:26:00,2010-10-26 18:58:00,2.0,1449.14,409.0,1.0,2.0,3.0,At Risk
15877,United Kingdom,2011-11-22 11:18:00,2011-12-08 11:53:00,2.0,490.33,2.0,4.0,2.0,2.0,Recent / Promising
15878,United Kingdom,2009-12-06 12:28:00,2010-05-27 12:17:00,2.0,330.77,562.0,1.0,2.0,1.0,At Risk
15879,United Kingdom,2009-12-17 19:54:00,2010-10-31 16:21:00,4.0,1137.8,404.0,1.0,3.0,3.0,Loyal
15880,United Kingdom,2010-12-05 13:00:00,2010-12-05 13:00:00,1.0,329.03,369.0,2.0,1.0,1.0,Hibernating
15881,United Kingdom,2010-12-10 13:32:00,2011-01-31 16:59:00,5.0,501.39,312.0,2.0,3.0,2.0,Loyal
15882,United Kingdom,2009-12-10 15:33:00,2011-05-25 11:35:00,8.0,1122.38,199.0,2.0,4.0,3.0,Loyal
15883,United Kingdom,2011-11-06 14:50:00,2011-12-07 17:05:00,2.0,396.48,2.0,4.0,2.0,2.0,Recent / Promising
15884,United Kingdom,2009-12-03 18:23:00,2010-10-03 15:55:00,2.0,244.6,432.0,1.0,2.0,1.0,At Risk
15885,United Kingdom,2010-01-21 12:47:00,2011-09-07 14:56:00,13.0,1921.82,93.0,3.0,4.0,3.0,Champions
15886,United Kingdom,2010-04-20 15:03:00,2011-10-10 14:25:00,4.0,1052.87,60.0,3.0,3.0,3.0,Champions
15887,United Kingdom,2010-06-02 11:53:00,2010-10-29 08:36:00,3.0,1027.15,407.0,1.0,3.0,3.0,Loyal
15888,United Kingdom,2010-07-01 11:51:00,2011-09-20 12:30:00,3.0,423.49,81.0,3.0,3.0,2.0,Loyal
15889,United Kingdom,2009-12-10 12:21:00,2011-07-06 11:10:00,8.0,1407.05,157.0,2.0,4.0,3.0,Loyal
15890,United Kingdom,2010-04-14 08:43:00,2010-11-10 12:46:00,5.0,535.65,395.0,1.0,3.0,2.0,Loyal
15891,United Kingdom,2011-04-27 12:35:00,2011-04-27 12:35:00,1.0,509.13,227.0,2.0,1.0,2.0,Hibernating
15892,United Kingdom,2010-02-08 16:23:00,2010-02-08 16:23:00,1.0,128.2,669.0,1.0,1.0,1.0,Hibernating
15893,United Kingdom,2010-08-15 11:12:00,2010-08-15 11:12:00,1.0,305.28,482.0,1.0,1.0,1.0,Hibernating
15894,United Kingdom,2010-12-05 14:06:00,2011-03-31 13:50:00,2.0,257.6,253.0,2.0,2.0,1.0,Hibernating
15895,United Kingdom,2011-07-13 10:27:00,2011-07-13 10:27:00,1.0,179.17,150.0,2.0,1.0,1.0,Hibernating
15897,United Kingdom,2011-05-29 13:32:00,2011-05-29 13:50:00,2.0,208.59,194.0,2.0,2.0,1.0,Hibernating
15898,United Kingdom,2009-12-11 16:11:00,2011-12-08 15:23:00,25.0,4992.7,1.0,4.0,4.0,4.0,Champions
15899,United Kingdom,2010-12-06 10:36:00,2010-12-06 10:36:00,1.0,56.25,369.0,2.0,1.0,1.0,Hibernating
15900,United Kingdom,2010-05-26 11:27:00,2011-11-16 12:19:00,4.0,886.57,24.0,4.0,3.0,3.0,Champions
15901,United Kingdom,2010-06-14 12:39:00,2011-11-23 12:43:00,6.0,667.89,17.0,4.0,3.0,2.0,Loyal
15902,United Kingdom,2010-11-24 16:57:00,2010-11-24 16:57:00,1.0,145.01,380.0,1.0,1.0,1.0,Hibernating
15903,United Kingdom,2010-01-14 10:57:00,2011-11-30 08:08:00,12.0,8939.84,10.0,4.0,4.0,4.0,Champions
15904,United Kingdom,2011-12-01 14:50:00,2011-12-01 14:50:00,1.0,164.68,8.0,4.0,1.0,1.0,Recent / Promising
15905,United Kingdom,2010-06-14 16:00:00,2010-06-14 16:00:00,1.0,114.69,543.0,1.0,1.0,1.0,Hibernating
15906,United Kingdom,2010-09-15 12:17:00,2011-11-20 12:24:00,10.0,2530.19,20.0,4.0,4.0,4.0,Champions
15907,United Kingdom,2011-05-13 13:01:00,2011-12-06 12:21:00,3.0,881.87,4.0,4.0,3.0,3.0,Champions
15908,United Kingdom,2010-07-15 19:21:00,2010-08-06 11:56:00,2.0,758.62,491.0,1.0,2.0,2.0,At Risk
15909,United Kingdom,2011-06-19 10:38:00,2011-06-19 10:38:00,1.0,191.94,174.0,2.0,1.0,1.0,Hibernating
15910,United Kingdom,2010-01-21 11:51:00,2011-12-09 10:51:00,15.0,2661.17,1.0,4.0,4.0,4.0,Champions
15911,United Kingdom,2009-12-09 13:26:00,2010-03-26 12:06:00,8.0,1683.79,624.0,1.0,4.0,3.0,Loyal
15912,United Kingdom,2009-12-10 12:58:00,2011-06-14 14:29:00,9.0,1074.7,178.0,2.0,4.0,3.0,Loyal
15913,United Kingdom,2010-06-23 16:31:00,2010-06-23 16:31:00,1.0,6.3,534.0,1.0,1.0,1.0,Hibernating
15914,United Kingdom,2010-11-26 16:09:00,2010-11-26 16:10:00,2.0,205.99,378.0,2.0,2.0,1.0,Hibernating
15915,United Kingdom,2010-11-03 11:13:00,2010-11-03 11:13:00,1.0,364.24,402.0,1.0,1.0,2.0,Hibernating
15916,United Kingdom,2009-12-10 16:21:00,2011-11-23 13:46:00,13.0,3145.24,16.0,4.0,4.0,4.0,Champions
15917,United Kingdom,2009-12-02 14:55:00,2011-04-06 10:40:00,5.0,530.17,248.0,2.0,3.0,2.0,Loyal
15918,United Kingdom,2010-03-18 11:40:00,2011-06-02 11:42:00,3.0,582.88,191.0,2.0,3.0,2.0,Loyal
15919,United Kingdom,2010-12-06 11:26:00,2011-11-20 11:28:00,2.0,525.69,20.0,4.0,2.0,2.0,Recent / Promising
15920,United Kingdom,2009-12-14 13:09:00,2011-07-08 15:25:00,8.0,565.19,154.0,2.0,4.0,2.0,Loyal
15921,United Kingdom,2010-03-09 11:03:00,2011-06-20 11:03:00,4.0,765.61,173.0,2.0,3.0,2.0,Loyal
15922,United Kingdom,2010-12-01 13:51:00,2010-12-01 13:51:00,1.0,369.5,373.0,2.0,1.0,2.0,Hibernating
15923,United Kingdom,2010-12-02 12:16:00,2010-12-02 12:16:00,1.0,127.08,373.0,2.0,1.0,1.0,Hibernating
15924,United Kingdom,2009-12-08 15:00:00,2009-12-08 15:00:00,1.0,102.82,731.0,1.0,1.0,1.0,Hibernating
15925,United Kingdom,2011-05-29 15:35:00,2011-05-29 15:35:00,1.0,207.15,194.0,2.0,1.0,1.0,Hibernating
15926,United Kingdom,2010-06-15 15:23:00,2010-06-15 15:23:00,1.0,134.44,542.0,1.0,1.0,1.0,Hibernating
15927,United Kingdom,2010-03-02 13:25:00,2010-03-02 13:25:00,1.0,106.54,647.0,1.0,1.0,1.0,Hibernating
15928,United Kingdom,2010-02-21 15:16:00,2010-02-21 15:16:00,1.0,293.53,656.0,1.0,1.0,1.0,Hibernating
15929,United Kingdom,2010-03-05 14:56:00,2010-03-05 14:56:00,1.0,594.0,644.0,1.0,1.0,2.0,Hibernating
15930,United Kingdom,2011-10-03 14:52:00,2011-10-03 14:52:00,1.0,426.63,67.0,3.0,1.0,2.0,Recent / Promising
15931,United Kingdom,2010-10-07 16:46:00,2010-10-07 16:46:00,1.0,239.9,428.0,1.0,1.0,1.0,Hibernating
15932,United Kingdom,2011-02-23 14:50:00,2011-12-05 17:13:00,8.0,2495.87,4.0,4.0,4.0,4.0,Champions
15933,United Kingdom,2011-09-14 12:05:00,2011-11-18 13:14:00,3.0,1107.46,21.0,4.0,3.0,3.0,Champions
15934,United Kingdom,2010-10-06 12:08:00,2010-10-18 10:13:00,2.0,2190.66,418.0,1.0,2.0,3.0,At Risk
15935,United Kingdom,2011-04-14 13:27:00,2011-04-14 13:27:00,1.0,108.04,239.0,2.0,1.0,1.0,Hibernating
15936,United Kingdom,2010-08-29 11:42:00,2010-11-25 16:39:00,2.0,282.79,379.0,2.0,2.0,1.0,Hibernating
15937,United Kingdom,2011-10-06 15:48:00,2011-10-06 15:48:00,1.0,145.35,64.0,3.0,1.0,1.0,Recent / Promising
15938,United Kingdom,2010-06-01 09:42:00,2011-08-19 12:56:00,9.0,734.81,112.0,2.0,4.0,2.0,Loyal
15939,United Kingdom,2010-11-30 12:07:00,2011-09-11 11:30:00,15.0,9004.84,90.0,3.0,4.0,4.0,Champions
15940,United Kingdom,2011-02-01 16:18:00,2011-02-01 16:18:00,1.0,35.8,311.0,2.0,1.0,1.0,Hibernating
15941,United Kingdom,2010-03-12 14:45:00,2010-03-12 14:45:00,1.0,405.0,637.0,1.0,1.0,2.0,Hibernating
15942,United Kingdom,2011-07-29 09:01:00,2011-07-29 09:01:00,1.0,337.44,134.0,2.0,1.0,1.0,Hibernating
15943,United Kingdom,2010-01-31 11:04:00,2010-02-28 12:49:00,2.0,271.29,650.0,1.0,2.0,1.0,At Risk
15944,United Kingdom,2009-12-13 12:57:00,2011-03-08 10:33:00,4.0,2164.24,277.0,2.0,3.0,3.0,Loyal
15945,United Kingdom,2009-12-01 13:47:00,2010-12-09 13:14:00,4.0,646.27,365.0,2.0,3.0,2.0,Loyal
15946,United Kingdom,2010-03-16 10:49:00,2010-07-25 12:18:00,3.0,2304.18,503.0,1.0,3.0,4.0,Loyal
15947,United Kingdom,2011-09-18 10:46:00,2011-09-18 10:46:00,1.0,1708.24,83.0,3.0,1.0,3.0,Recent / Promising
15948,United Kingdom,2010-10-11 12:16:00,2011-12-01 15:32:00,3.0,1509.09,8.0,4.0,3.0,3.0,Champions
15949,United Kingdom,2011-09-29 17:34:00,2011-11-23 09:09:00,2.0,364.72,17.0,4.0,2.0,2.0,Recent / Promising
15950,United Kingdom,2010-01-26 11:39:00,2011-11-08 11:09:00,10.0,7120.91,32.0,3.0,4.0,4.0,Champions
15951,United Kingdom,2010-11-23 18:20:00,2011-12-01 08:34:00,3.0,1013.17,9.0,4.0,3.0,3.0,Champions
15952,United Kingdom,2011-04-28 12:55:00,2011-11-06 11:18:00,4.0,781.91,34.0,3.0,3.0,2.0,Loyal
15953,United Kingdom,2009-12-03 14:00:00,2011-11-24 15:32:00,18.0,3440.34,15.0,4.0,4.0,4.0,Champions
15954,United Kingdom,2010-04-29 13:35:00,2010-04-29 13:35:00,1.0,187.8,589.0,1.0,1.0,1.0,Hibernating
15955,United Kingdom,2010-02-23 16:36:00,2011-11-15 14:15:00,22.0,8085.98,24.0,4.0,4.0,4.0,Champions
15956,United Kingdom,2009-12-13 11:16:00,2010-06-06 13:06:00,2.0,617.6,551.0,1.0,2.0,2.0,At Risk
15957,United Kingdom,2010-10-15 12:11:00,2011-11-08 12:14:00,3.0,921.25,32.0,3.0,3.0,3.0,Champions
15958,United Kingdom,2010-06-07 10:59:00,2011-09-26 13:41:00,4.0,462.12,74.0,3.0,3.0,2.0,Loyal
15959,United Kingdom,2010-01-26 16:19:00,2010-01-26 16:38:00,3.0,542.89,682.0,1.0,3.0,2.0,Loyal
15960,United Kingdom,2010-09-30 15:50:00,2010-11-30 15:57:00,4.0,410.95,374.0,2.0,3.0,2.0,Loyal
15961,United Kingdom,2010-11-25 15:59:00,2010-11-25 15:59:00,1.0,451.29,379.0,2.0,1.0,2.0,Hibernating
15962,United Kingdom,2010-09-16 13:48:00,2010-09-16 13:48:00,1.0,289.48,449.0,1.0,1.0,1.0,Hibernating
15963,United Kingdom,2011-10-25 13:05:00,2011-11-20 11:33:00,2.0,470.76,20.0,4.0,2.0,2.0,Recent / Promising
15964,United Kingdom,2010-02-14 15:30:00,2010-02-14 15:30:00,1.0,269.21,663.0,1.0,1.0,1.0,Hibernating
15965,United Kingdom,2009-12-03 11:45:00,2011-11-22 16:44:00,13.0,2771.94,17.0,4.0,4.0,4.0,Champions
15966,United Kingdom,2010-09-15 10:44:00,2010-09-15 10:44:00,1.0,426.53,451.0,1.0,1.0,2.0,Hibernating
15967,United Kingdom,2009-12-01 13:29:00,2011-11-16 15:41:00,12.0,2966.0,23.0,4.0,4.0,4.0,Champions
15968,United Kingdom,2010-11-16 13:04:00,2010-11-16 13:04:00,1.0,401.8,388.0,1.0,1.0,2.0,Hibernating
15969,United Kingdom,2010-07-05 13:10:00,2011-12-07 11:06:00,5.0,1127.05,3.0,4.0,3.0,3.0,Champions
15970,United Kingdom,2010-04-20 11:30:00,2011-02-09 12:08:00,2.0,1017.32,304.0,2.0,2.0,3.0,Hibernating
15971,United Kingdom,2009-12-08 09:46:00,2011-11-22 12:50:00,18.0,5897.88,18.0,4.0,4.0,4.0,Champions
15972,United Kingdom,2010-04-18 14:06:00,2010-09-09 13:20:00,5.0,1769.33,456.0,1.0,3.0,3.0,Loyal
15973,United Kingdom,2010-10-07 08:33:00,2010-12-08 11:42:00,2.0,665.62,367.0,2.0,2.0,2.0,Hibernating
15974,United Kingdom,2011-02-24 10:10:00,2011-10-31 13:13:00,7.0,3442.15,39.0,3.0,4.0,4.0,Champions
15975,United Kingdom,2011-09-16 13:33:00,2011-09-16 13:33:00,1.0,371.01,84.0,3.0,1.0,2.0,Recent / Promising
15976,United Kingdom,2010-06-06 14:01:00,2011-06-27 13:00:00,6.0,1680.31,165.0,2.0,3.0,3.0,Loyal
15977,United Kingdom,2011-10-31 16:24:00,2011-11-22 13:29:00,2.0,1054.73,17.0,4.0,2.0,3.0,Recent / Promising
15978,United Kingdom,2010-03-05 14:39:00,2011-09-23 15:21:00,3.0,3279.42,77.0,3.0,3.0,4.0,Champions
15979,United Kingdom,2010-04-16 11:35:00,2010-04-16 11:35:00,1.0,329.22,603.0,1.0,1.0,1.0,Hibernating
15980,United Kingdom,2010-06-01 14:40:00,2011-09-12 09:41:00,7.0,6543.68,89.0,3.0,4.0,4.0,Champions
15981,United Kingdom,2010-03-29 10:07:00,2011-11-15 08:00:00,21.0,9362.77,25.0,4.0,4.0,4.0,Champions
15982,United Kingdom,2010-04-13 15:47:00,2010-04-13 15:47:00,1.0,324.51,605.0,1.0,1.0,1.0,Hibernating
15983,United Kingdom,2009-12-06 12:52:00,2011-11-17 17:34:00,8.0,3110.37,22.0,4.0,4.0,4.0,Champions
15984,United Kingdom,2009-12-01 13:38:00,2011-12-07 12:16:00,30.0,8393.02,3.0,4.0,4.0,4.0,Champions
15985,United Kingdom,2010-05-27 15:51:00,2011-08-08 16:31:00,7.0,2715.28,123.0,2.0,4.0,4.0,Loyal
15986,United Kingdom,2010-11-23 10:02:00,2011-11-09 15:17:00,2.0,354.42,30.0,3.0,2.0,2.0,Recent / Promising
15987,United Kingdom,2010-11-25 12:56:00,2011-11-27 15:38:00,8.0,1535.99,12.0,4.0,4.0,3.0,Champions
15988,United Kingdom,2010-02-21 11:36:00,2011-11-20 13:23:00,3.0,736.39,19.0,4.0,3.0,2.0,Loyal
15989,United Kingdom,2009-12-02 15:51:00,2010-11-29 12:03:00,2.0,368.31,376.0,2.0,2.0,2.0,Hibernating
15990,United Kingdom,2010-02-28 12:30:00,2011-10-26 15:58:00,7.0,1997.75,44.0,3.0,4.0,3.0,Champions
15991,United Kingdom,2010-06-23 15:50:00,2010-06-23 15:50:00,1.0,150.55,534.0,1.0,1.0,1.0,Hibernating
15992,United Kingdom,2010-09-12 11:52:00,2011-12-06 11:00:00,3.0,896.6,4.0,4.0,3.0,3.0,Champions
15993,United Kingdom,2011-10-26 16:21:00,2011-12-01 10:45:00,7.0,2768.97,9.0,4.0,4.0,4.0,Champions
15994,United Kingdom,2010-03-14 11:55:00,2011-10-16 12:28:00,3.0,1175.68,55.0,3.0,3.0,3.0,Champions
15995,United Kingdom,2010-10-21 13:57:00,2010-10-21 13:57:00,1.0,694.54,414.0,1.0,1.0,2.0,Hibernating
15996,United Kingdom,2010-11-07 15:49:00,2011-09-12 15:14:00,7.0,1386.4,88.0,3.0,4.0,3.0,Champions
15998,United Kingdom,2009-12-01 11:45:00,2011-11-03 12:45:00,16.0,8274.14,37.0,3.0,4.0,4.0,Champions
15999,United Kingdom,2009-12-04 12:31:00,2009-12-04 12:31:00,1.0,20.4,736.0,1.0,1.0,1.0,Hibernating
16000,United Kingdom,2011-12-07 12:14:00,2011-12-07 12:17:00,3.0,12393.7,3.0,4.0,3.0,4.0,Champions
16001,United Kingdom,2010-11-23 17:10:00,2010-11-23 17:10:00,1.0,583.39,381.0,1.0,1.0,2.0,Hibernating
16002,United Kingdom,2010-03-24 13:08:00,2010-03-24 13:08:00,1.0,169.21,625.0,1.0,1.0,1.0,Hibernating
16003,United Kingdom,2009-12-03 18:51:00,2011-11-10 09:57:00,10.0,5613.83,30.0,3.0,4.0,4.0,Champions
16004,United Kingdom,2010-01-25 13:56:00,2010-08-22 11:48:00,5.0,2146.39,475.0,1.0,3.0,3.0,Loyal
16005,United Kingdom,2010-09-15 13:21:00,2011-11-27 13:47:00,10.0,2365.07,12.0,4.0,4.0,4.0,Champions
16006,United Kingdom,2010-11-17 12:03:00,2011-05-12 13:12:00,2.0,332.82,211.0,2.0,2.0,1.0,Hibernating
16007,United Kingdom,2010-06-14 13:18:00,2011-10-23 11:05:00,7.0,3053.06,48.0,3.0,4.0,4.0,Champions
16008,United Kingdom,2010-03-19 11:07:00,2011-11-16 10:32:00,15.0,5339.13,24.0,4.0,4.0,4.0,Champions
16009,United Kingdom,2011-07-03 11:26:00,2011-11-17 16:51:00,4.0,972.11,22.0,4.0,3.0,3.0,Champions
16010,United Kingdom,2010-10-24 10:54:00,2011-04-08 10:14:00,11.0,1694.86,246.0,2.0,4.0,3.0,Loyal
16011,United Kingdom,2009-12-01 12:02:00,2011-12-01 16:31:00,29.0,5599.31,8.0,4.0,4.0,4.0,Champions
16012,United Kingdom,2010-06-28 11:39:00,2011-11-04 13:25:00,5.0,2978.59,35.0,3.0,3.0,4.0,Champions
16013,United Kingdom,2009-12-08 10:24:00,2011-12-06 10:36:00,84.0,56078.44,4.0,4.0,4.0,4.0,Champions
16014,United Kingdom,2010-01-31 12:43:00,2011-11-02 12:04:00,5.0,1100.28,38.0,3.0,3.0,3.0,Champions
16015,United Kingdom,2011-10-21 12:56:00,2011-12-06 10:58:00,3.0,704.26,4.0,4.0,3.0,2.0,Loyal
16016,United Kingdom,2010-11-02 13:27:00,2011-12-06 14:35:00,11.0,2083.4,3.0,4.0,4.0,3.0,Champions
16017,United Kingdom,2010-01-05 12:06:00,2011-10-23 12:56:00,5.0,1545.58,47.0,3.0,3.0,3.0,Champions
16018,United Kingdom,2009-12-07 13:57:00,2011-10-31 14:13:00,4.0,698.13,39.0,3.0,3.0,2.0,Loyal
16019,United Kingdom,2009-12-14 14:12:00,2011-10-24 11:51:00,27.0,17329.16,47.0,3.0,4.0,4.0,Champions
16020,United Kingdom,2011-10-05 13:54:00,2011-11-23 11:18:00,3.0,851.01,17.0,4.0,3.0,2.0,Loyal
16021,United Kingdom,2010-06-13 11:05:00,2010-11-09 14:48:00,2.0,487.03,395.0,1.0,2.0,2.0,At Risk
16022,United Kingdom,2011-03-24 13:16:00,2011-03-24 13:16:00,1.0,602.63,260.0,2.0,1.0,2.0,Hibernating
16023,United Kingdom,2011-03-18 13:32:00,2011-10-24 16:34:00,3.0,719.81,46.0,3.0,3.0,2.0,Loyal
16024,United Kingdom,2010-10-24 11:40:00,2011-11-27 13:26:00,3.0,478.71,12.0,4.0,3.0,2.0,Loyal
16025,United Kingdom,2011-11-10 11:45:00,2011-11-10 11:45:00,1.0,439.66,30.0,3.0,1.0,2.0,Recent / Promising
16026,United Kingdom,2011-10-27 13:53:00,2011-10-27 13:53:00,1.0,236.09,43.0,3.0,1.0,1.0,Recent / Promising
16027,United Kingdom,2010-01-08 13:21:00,2011-09-09 10:47:00,15.0,2048.36,92.0,3.0,4.0,3.0,Champions
16028,United Kingdom,2010-04-23 11:45:00,2010-04-23 11:45:00,1.0,82.2,596.0,1.0,1.0,1.0,Hibernating
16029,United Kingdom,2009-12-08 11:23:00,2011-11-01 10:27:00,106.0,105499.59,39.0,3.0,4.0,4.0,Champions
16030,United Kingdom,2011-02-03 11:28:00,2011-02-03 11:28:00,1.0,331.24,310.0,2.0,1.0,1.0,Hibernating
16031,United Kingdom,2011-04-06 14:23:00,2011-09-08 13:07:00,2.0,547.9,92.0,3.0,2.0,2.0,Recent / Promising
16032,United Kingdom,2010-07-04 13:31:00,2010-09-09 18:00:00,6.0,1965.72,456.0,1.0,3.0,3.0,Loyal
16033,United Kingdom,2010-08-11 16:44:00,2011-12-04 12:44:00,27.0,10608.81,6.0,4.0,4.0,4.0,Champions
16034,United Kingdom,2010-10-26 13:00:00,2011-05-27 16:17:00,6.0,911.32,196.0,2.0,3.0,3.0,Loyal
16035,United Kingdom,2010-05-28 15:09:00,2010-05-28 15:09:00,1.0,217.73,560.0,1.0,1.0,1.0,Hibernating
16036,United Kingdom,2010-03-29 14:47:00,2011-09-13 14:53:00,4.0,2556.84,87.0,3.0,3.0,4.0,Champions
16037,United Kingdom,2010-03-01 12:31:00,2011-03-15 09:13:00,5.0,1509.34,270.0,2.0,3.0,3.0,Loyal
16038,United Kingdom,2011-05-22 11:29:00,2011-12-02 12:40:00,3.0,471.78,8.0,4.0,3.0,2.0,Loyal
16039,United Kingdom,2010-03-21 15:17:00,2010-10-12 10:44:00,2.0,456.4,424.0,1.0,2.0,2.0,At Risk
